block_number,timestamp,asset_symbol,price_usd
910,2023-09-07T00:00:00+00:00,MATIC,0.5553
911,2023-09-08T00:00:00+00:00,MATIC,0.5436
912,2023-09-09T00:00:00+00:00,MATIC,0.5393
913,2023-09-10T00:00:00+00:00,MATIC,0.5232
914,2023-09-11T00:00:00+00:00,MATIC,0.5033
915,2023-09-12T00:00:00+00:00,MATIC,0.5065
916,2023-09-13T00:00:00+00:00,MATIC,0.5134
917,2023-09-14T00:00:00+00:00,MATIC,0.5223
918,2023-09-15T00:00:00+00:00,MATIC,0.5301
919,2023-09-16T00:00:00+00:00,MATIC,0.5286
920,2023-09-17T00:00:00+00:00,MATIC,0.5173
921,2023-09-18T00:00:00+00:00,MATIC,0.5264
922,2023-09-19T00:00:00+00:00,MATIC,0.5449
923,2023-09-20T00:00:00+00:00,MATIC,0.541
924,2023-09-21T00:00:00+00:00,MATIC,0.5194
925,2023-09-22T00:00:00+00:00,MATIC,0.5209
926,2023-09-23T00:00:00+00:00,MATIC,0.5207
927,2023-09-24T00:00:00+00:00,MATIC,0.5138
928,2023-09-25T00:00:00+00:00,MATIC,0.5193
929,2023-09-26T00:00:00+00:00,MATIC,0.5096
930,2023-09-27T00:00:00+00:00,MATIC,0.5032
931,2023-09-28T00:00:00+00:00,MATIC,0.5198
932,2023-09-29T00:00:00+00:00,MATIC,0.5259
933,2023-09-30T00:00:00+00:00,MATIC,0.5328
934,2023-10-01T00:00:00+00:00,MATIC,0.5686
935,2023-10-02T00:00:00+00:00,MATIC,0.5473
936,2023-10-03T00:00:00+00:00,MATIC,0.5665
937,2023-10-04T00:00:00+00:00,MATIC,0.5622
938,2023-10-05T00:00:00+00:00,MATIC,0.5446
939,2023-10-06T00:00:00+00:00,MATIC,0.5638
940,2023-10-07T00:00:00+00:00,MATIC,0.5641
941,2023-10-08T00:00:00+00:00,MATIC,0.5611
942,2023-10-09T00:00:00+00:00,MATIC,0.5293
943,2023-10-10T00:00:00+00:00,MATIC,0.5173
944,2023-10-11T00:00:00+00:00,MATIC,0.5143
945,2023-10-12T00:00:00+00:00,MATIC,0.5076
946,2023-10-13T00:00:00+00:00,MATIC,0.5147
947,2023-10-14T00:00:00+00:00,MATIC,0.5175
948,2023-10-15T00:00:00+00:00,MATIC,0.5152
949,2023-10-16T00:00:00+00:00,MATIC,0.5337
950,2023-10-17T00:00:00+00:00,MATIC,0.5194
951,2023-10-18T00:00:00+00:00,MATIC,0.5105
952,2023-10-19T00:00:00+00:00,MATIC,0.5173
953,2023-10-20T00:00:00+00:00,MATIC,0.5359
954,2023-10-21T00:00:00+00:00,MATIC,0.5729
955,2023-10-22T00:00:00+00:00,MATIC,0.6102
956,2023-10-23T00:00:00+00:00,MATIC,0.6372
957,2023-10-24T00:00:00+00:00,MATIC,0.6246
958,2023-10-25T00:00:00+00:00,MATIC,0.6308
959,2023-10-26T00:00:00+00:00,MATIC,0.632
960,2023-10-27T00:00:00+00:00,MATIC,0.6087
961,2023-10-28T00:00:00+00:00,MATIC,0.6203
962,2023-10-29T00:00:00+00:00,MATIC,0.6388
963,2023-10-30T00:00:00+00:00,MATIC,0.6501
964,2023-10-31T00:00:00+00:00,MATIC,0.6365
965,2023-11-01T00:00:00+00:00,MATIC,0.6696
966,2023-11-02T00:00:00+00:00,MATIC,0.6601
967,2023-11-03T00:00:00+00:00,MATIC,0.6721
968,2023-11-04T00:00:00+00:00,MATIC,0.6772
969,2023-11-05T00:00:00+00:00,MATIC,0.6921
970,2023-11-06T00:00:00+00:00,MATIC,0.7364
971,2023-11-07T00:00:00+00:00,MATIC,0.741
972,2023-11-08T00:00:00+00:00,MATIC,0.7881
973,2023-11-09T00:00:00+00:00,MATIC,0.8552
974,2023-11-10T00:00:00+00:00,MATIC,0.8429
975,2023-11-11T00:00:00+00:00,MATIC,0.8032
976,2023-11-12T00:00:00+00:00,MATIC,0.8981
977,2023-11-13T00:00:00+00:00,MATIC,0.8825
978,2023-11-14T00:00:00+00:00,MATIC,0.9179
979,2023-11-15T00:00:00+00:00,MATIC,0.9198
980,2023-11-16T00:00:00+00:00,MATIC,0.8451
981,2023-11-17T00:00:00+00:00,MATIC,0.831
982,2023-11-18T00:00:00+00:00,MATIC,0.8327
983,2023-11-19T00:00:00+00:00,MATIC,0.8525
984,2023-11-20T00:00:00+00:00,MATIC,0.8111
985,2023-11-21T00:00:00+00:00,MATIC,0.7279
986,2023-11-22T00:00:00+00:00,MATIC,0.773
987,2023-11-23T00:00:00+00:00,MATIC,0.7722
988,2023-11-24T00:00:00+00:00,MATIC,0.7606
989,2023-11-25T00:00:00+00:00,MATIC,0.7797
990,2023-11-26T00:00:00+00:00,MATIC,0.7626
991,2023-11-27T00:00:00+00:00,MATIC,0.7424
992,2023-11-28T00:00:00+00:00,MATIC,0.749
993,2023-11-29T00:00:00+00:00,MATIC,0.7577
994,2023-11-30T00:00:00+00:00,MATIC,0.7627
995,2023-12-01T00:00:00+00:00,MATIC,0.7998
996,2023-12-02T00:00:00+00:00,MATIC,0.8156
997,2023-12-03T00:00:00+00:00,MATIC,0.8141
998,2023-12-04T00:00:00+00:00,MATIC,0.8102
999,2023-12-05T00:00:00+00:00,MATIC,0.8135
1000,2023-12-06T00:00:00+00:00,MATIC,0.8198
1001,2023-12-07T00:00:00+00:00,MATIC,0.8425
1002,2023-12-08T00:00:00+00:00,MATIC,0.9061
1003,2023-12-09T00:00:00+00:00,MATIC,0.8839
1004,2023-12-10T00:00:00+00:00,MATIC,0.9232
1005,2023-12-11T00:00:00+00:00,MATIC,0.8419
1006,2023-12-12T00:00:00+00:00,MATIC,0.8854
1007,2023-12-13T00:00:00+00:00,MATIC,0.8878
1008,2023-12-14T00:00:00+00:00,MATIC,0.8842
1009,2023-12-15T00:00:00+00:00,MATIC,0.8381
1010,2023-12-16T00:00:00+00:00,MATIC,0.8506
1011,2023-12-17T00:00:00+00:00,MATIC,0.8168
1012,2023-12-18T00:00:00+00:00,MATIC,0.8008
1013,2023-12-19T00:00:00+00:00,MATIC,0.7657
1014,2023-12-20T00:00:00+00:00,MATIC,0.776
1015,2023-12-21T00:00:00+00:00,MATIC,0.8166
1016,2023-12-22T00:00:00+00:00,MATIC,0.8785
1017,2023-12-23T00:00:00+00:00,MATIC,0.8577
1018,2023-12-24T00:00:00+00:00,MATIC,0.8479
1019,2023-12-25T00:00:00+00:00,MATIC,0.9133
1020,2023-12-26T00:00:00+00:00,MATIC,1.0191
1021,2023-12-27T00:00:00+00:00,MATIC,1.0363
1022,2023-12-28T00:00:00+00:00,MATIC,1.0024
1023,2023-12-29T00:00:00+00:00,MATIC,0.9737
