block_number,timestamp,asset_symbol,price_usd
377,2022-06-29T00:00:00+00:00,SOL,33.95
378,2022-06-30T00:00:00+00:00,SOL,33.74
379,2022-07-01T00:00:00+00:00,SOL,32.82
380,2022-07-02T00:00:00+00:00,SOL,33.33
381,2022-07-03T00:00:00+00:00,SOL,33.36
382,2022-07-04T00:00:00+00:00,SOL,36.69
383,2022-07-05T00:00:00+00:00,SOL,35.37
384,2022-07-06T00:00:00+00:00,SOL,37.01
385,2022-07-07T00:00:00+00:00,SOL,38.43
386,2022-07-08T00:00:00+00:00,SOL,38.1
387,2022-07-09T00:00:00+00:00,SOL,38.08
388,2022-07-10T00:00:00+00:00,SOL,36.69
389,2022-07-11T00:00:00+00:00,SOL,33.41
390,2022-07-12T00:00:00+00:00,SOL,32.66
391,2022-07-13T00:00:00+00:00,SOL,34.94
392,2022-07-14T00:00:00+00:00,SOL,37.12
393,2022-07-15T00:00:00+00:00,SOL,37.37
394,2022-07-16T00:00:00+00:00,SOL,39.6
395,2022-07-17T00:00:00+00:00,SOL,38.63
396,2022-07-18T00:00:00+00:00,SOL,43.55
397,2022-07-19T00:00:00+00:00,SOL,44.88
398,2022-07-20T00:00:00+00:00,SOL,42.05
399,2022-07-21T00:00:00+00:00,SOL,43.1
400,2022-07-22T00:00:00+00:00,SOL,40.55
401,2022-07-23T00:00:00+00:00,SOL,39.98
402,2022-07-24T00:00:00+00:00,SOL,40.94
403,2022-07-25T00:00:00+00:00,SOL,36.64
404,2022-07-26T00:00:00+00:00,SOL,36.29
405,2022-07-27T00:00:00+00:00,SOL,40.24
406,2022-07-28T00:00:00+00:00,SOL,42.93
407,2022-07-29T00:00:00+00:00,SOL,41.94
408,2022-07-30T00:00:00+00:00,SOL,43.84
409,2022-07-31T00:00:00+00:00,SOL,42.38
410,2022-08-01T00:00:00+00:00,SOL,41.67
411,2022-08-02T00:00:00+00:00,SOL,39.81
412,2022-08-03T00:00:00+00:00,SOL,38.55
413,2022-08-04T00:00:00+00:00,SOL,38.82
414,2022-08-05T00:00:00+00:00,SOL,40.54
415,2022-08-06T00:00:00+00:00,SOL,40.07
416,2022-08-07T00:00:00+00:00,SOL,40.62
417,2022-08-08T00:00:00+00:00,SOL,42.2
418,2022-08-09T00:00:00+00:00,SOL,40.35
419,2022-08-10T00:00:00+00:00,SOL,42.5
420,2022-08-11T00:00:00+00:00,SOL,42.8
421,2022-08-12T00:00:00+00:00,SOL,45.5
422,2022-08-13T00:00:00+00:00,SOL,46.63
423,2022-08-14T00:00:00+00:00,SOL,44.89
424,2022-08-15T00:00:00+00:00,SOL,43.72
425,2022-08-16T00:00:00+00:00,SOL,43.09
426,2022-08-17T00:00:00+00:00,SOL,40.55
427,2022-08-18T00:00:00+00:00,SOL,39.51
428,2022-08-19T00:00:00+00:00,SOL,35.82
429,2022-08-20T00:00:00+00:00,SOL,35.29
430,2022-08-21T00:00:00+00:00,SOL,36.48
431,2022-08-22T00:00:00+00:00,SOL,35.43
432,2022-08-23T00:00:00+00:00,SOL,35.67
433,2022-08-24T00:00:00+00:00,SOL,34.88
434,2022-08-25T00:00:00+00:00,SOL,35.25
435,2022-08-26T00:00:00+00:00,SOL,31.74
436,2022-08-27T00:00:00+00:00,SOL,31.54
437,2022-08-28T00:00:00+00:00,SOL,30.45
438,2022-08-29T00:00:00+00:00,SOL,32.41
439,2022-08-30T00:00:00+00:00,SOL,31.48
440,2022-08-31T00:00:00+00:00,SOL,31.5
441,2022-09-01T00:00:00+00:00,SOL,31.62
442,2022-09-02T00:00:00+00:00,SOL,31.24
443,2022-09-03T00:00:00+00:00,SOL,31.12
444,2022-09-04T00:00:00+00:00,SOL,32.17
445,2022-09-05T00:00:00+00:00,SOL,32.18
446,2022-09-06T00:00:00+00:00,SOL,30.87
447,2022-09-07T00:00:00+00:00,SOL,32.7
448,2022-09-08T00:00:00+00:00,SOL,33.62
449,2022-09-09T00:00:00+00:00,SOL,34.69
450,2022-09-10T00:00:00+00:00,SOL,35.07
451,2022-09-11T00:00:00+00:00,SOL,35.01
452,2022-09-12T00:00:00+00:00,SOL,37.46
453,2022-09-13T00:00:00+00:00,SOL,33.01
454,2022-09-14T00:00:00+00:00,SOL,34.12
455,2022-09-15T00:00:00+00:00,SOL,33.07
456,2022-09-16T00:00:00+00:00,SOL,32.23
457,2022-09-17T00:00:00+00:00,SOL,33.69
458,2022-09-18T00:00:00+00:00,SOL,31.1
459,2022-09-19T00:00:00+00:00,SOL,32.65
460,2022-09-20T00:00:00+00:00,SOL,31.42
461,2022-09-21T00:00:00+00:00,SOL,30.68
462,2022-09-22T00:00:00+00:00,SOL,32.42
463,2022-09-23T00:00:00+00:00,SOL,33.66
464,2022-09-24T00:00:00+00:00,SOL,33.38
465,2022-09-25T00:00:00+00:00,SOL,32.33
466,2022-09-26T00:00:00+00:00,SOL,33.89
467,2022-09-27T00:00:00+00:00,SOL,32.68
468,2022-09-28T00:00:00+00:00,SOL,33.24
469,2022-09-29T00:00:00+00:00,SOL,33.93
470,2022-09-30T00:00:00+00:00,SOL,33.26
471,2022-10-01T00:00:00+00:00,SOL,32.44
472,2022-10-02T00:00:00+00:00,SOL,32.05
473,2022-10-03T00:00:00+00:00,SOL,32.9
474,2022-10-04T00:00:00+00:00,SOL,34.1
475,2022-10-05T00:00:00+00:00,SOL,34.05
476,2022-10-06T00:00:00+00:00,SOL,33.37
477,2022-10-07T00:00:00+00:00,SOL,32.96
478,2022-10-08T00:00:00+00:00,SOL,32.57
479,2022-10-09T00:00:00+00:00,SOL,32.93
480,2022-10-10T00:00:00+00:00,SOL,31.95
481,2022-10-11T00:00:00+00:00,SOL,30.8
482,2022-10-12T00:00:00+00:00,SOL,31.16
483,2022-10-13T00:00:00+00:00,SOL,30.49
484,2022-10-14T00:00:00+00:00,SOL,29.99
485,2022-10-15T00:00:00+00:00,SOL,29.6
486,2022-10-16T00:00:00+00:00,SOL,30.15
487,2022-10-17T00:00:00+00:00,SOL,31.22
488,2022-10-18T00:00:00+00:00,SOL,30.15
489,2022-10-19T00:00:00+00:00,SOL,28.85
490,2022-10-20T00:00:00+00:00,SOL,28.01
491,2022-10-21T00:00:00+00:00,SOL,28.11
492,2022-10-22T00:00:00+00:00,SOL,28.02
493,2022-10-23T00:00:00+00:00,SOL,29.29
494,2022-10-24T00:00:00+00:00,SOL,28.31
495,2022-10-25T00:00:00+00:00,SOL,30.87
496,2022-10-26T00:00:00+00:00,SOL,31.29
497,2022-10-27T00:00:00+00:00,SOL,30.58
498,2022-10-28T00:00:00+00:00,SOL,32.07
499,2022-10-29T00:00:00+00:00,SOL,32.87
500,2022-10-30T00:00:00+00:00,SOL,32.94
501,2022-10-31T00:00:00+00:00,SOL,32.56
502,2022-11-01T00:00:00+00:00,SOL,32.2
503,2022-11-02T00:00:00+00:00,SOL,30.83
504,2022-11-03T00:00:00+00:00,SOL,30.86
505,2022-11-04T00:00:00+00:00,SOL,33.74
506,2022-11-05T00:00:00+00:00,SOL,36.9
507,2022-11-06T00:00:00+00:00,SOL,32.61
508,2022-11-07T00:00:00+00:00,SOL,29.64
509,2022-11-08T00:00:00+00:00,SOL,24.33
510,2022-11-09T00:00:00+00:00,SOL,13.97
511,2022-11-10T00:00:00+00:00,SOL,17.6
512,2022-11-11T00:00:00+00:00,SOL,16.31
513,2022-11-12T00:00:00+00:00,SOL,14.57
