timestamp;price;volume
"2023-12-28 16:00:00";42614.64389242392;26000021055.12
"2023-12-29 16:00:00";42091.75264367748;16013925944.56
"2023-12-30 16:00:00";42152.09845351626;16397498809.56
"2023-12-31 16:00:00";42280.23527619226;18426978443.25
"2024-01-01 16:00:00";44187.13903948764;39335274535.93
"2024-01-02 16:00:00";44961.60318680246;46342323118.41
"2024-01-03 16:00:00";42855.81476135893;30448091209.81
"2024-01-04 16:00:00";44192.97869877169;32336029346.8
"2024-01-05 16:00:00";44178.95460684357;16092503467.55
"2024-01-06 16:00:00";43998.46424256272;19330573863.32
"2024-01-07 16:00:00";43948.70695530909;42746192015.18
"2024-01-08 16:00:00";46987.63874100883;39821290991.56
"2024-01-09 16:00:00";46121.53982467068;50114613298.1
"2024-01-10 16:00:00";46656.07308396605;45833734549.23
"2024-01-11 16:00:00";46354.79318800117;43332698900.4
"2024-01-12 16:00:00";42799.446487781825;20601860468.7
"2024-01-13 16:00:00";42842.26366522521;17521429522.39
"2024-01-14 16:00:00";41715.06652745808;22320220557.74
"2024-01-15 16:00:00";42499.337536169114;24062872739.52
"2024-01-16 16:00:00";43132.10033916552;20851232595.16
"2024-01-17 16:00:00";42742.31162383286;25218357242.1
"2024-01-18 16:00:00";41278.459185400294;25752407154.41
"2024-01-19 16:00:00";41624.58902858508;11586690904.11
"2024-01-20 16:00:00";41671.48852548597;9344043641.69
"2024-01-21 16:00:00";41553.65269124886;31338708142.69
"2024-01-22 16:00:00";39518.715452676064;29244553045.3
"2024-01-23 16:00:00";39877.595558297166;22359526178.02
"2024-01-24 16:00:00";40075.54902132352;18491782013.19
"2024-01-25 16:00:00";39936.81688333336;25598119893.13
"2024-01-26 16:00:00";41815.625020172025;11422941934.26
"2024-01-27 16:00:00";42126.12595712528;16858971687.07
"2024-01-28 16:00:00";42030.91537962321;20668476578.33
"2024-01-29 16:00:00";43300.22809350412;23842814517.72
"2024-01-30 16:00:00";42946.251373978004;24673628793.16
"2024-01-31 16:00:00";42569.76139843987;21423953779.18
"2024-02-01 16:00:00";43077.639176132805;18603843039.33
"2024-02-02 16:00:00";43184.963678953376;11169245236.24
"2024-02-03 16:00:00";42994.940795710405;14802225490.25
"2024-02-04 16:00:00";42577.622981148364;18715487317.32
"2024-02-05 16:00:00";42657.39107387418;16798476725.59
"2024-02-06 16:00:00";43090.0212972066;21126587774.95
"2024-02-07 16:00:00";44332.125602333734;26154524080.46
"2024-02-08 16:00:00";45297.38425295077;39316770843.67
"2024-02-09 16:00:00";47153.528424877404;16398681569.88
"2024-02-10 16:00:00";47768.9681304591;19315867135.91
"2024-02-11 16:00:00";48296.38519636961;34511985804.6
"2024-02-12 16:00:00";49941.361161847526;35593051468.37
"2024-02-13 16:00:00";49733.44479850706;39105608049.68
"2024-02-14 16:00:00";51836.78357506893;38564360532.5
"2024-02-15 16:00:00";51937.72691394199;28180567297.56
"2024-02-16 16:00:00";52161.675475789845;20009091006.1
"2024-02-17 16:00:00";51661.97011455379;17595377310.88
"2024-02-18 16:00:00";52134.81221429748;21362184346.21
"2024-02-19 16:00:00";51777.728511209716;33353758255.74
"2024-02-20 16:00:00";52273.53577706472;28624907019.65
"2024-02-21 16:00:00";51854.64521968274;25413900610.68
"2024-02-22 16:00:00";51283.9045735482;21427078269.5
"2024-02-23 16:00:00";50736.37006726715;15174077878.77
"2024-02-24 16:00:00";51565.215363947784;15413239244.6
"2024-02-25 16:00:00";51730.539793060314;34074411896.32
"2024-02-26 16:00:00";54519.3620670787;49756832031.01
"2024-02-27 16:00:00";57071.0980532704;83239156760.06
"2024-02-28 16:00:00";62499.181768234106;65496611843.55
"2024-02-29 16:00:00";61168.06242937161;40186368422.95
"2024-03-01 16:00:00";62431.65248172238;23888473684.9
"2024-03-02 16:00:00";62031.5785228643;26253811449.72
"2024-03-03 16:00:00";63137.00468154272;70670471104.67
"2024-03-04 16:00:00";68341.05778181224;102802940877.32
"2024-03-05 16:00:00";63776.051425797086;68750229073.49
"2024-03-06 16:00:00";66099.74165249406;46989543159.21
"2024-03-07 16:00:00";66938.09348483397;59202881172.24
"2024-03-08 16:00:00";68299.2597262835;21609650379.03
"2024-03-09 16:00:00";68500.25585420713;35683977531.52
"2024-03-10 17:00:00";69020.5497746578;65716656764.81
"2024-03-11 17:00:00";72125.12162670451;62554434520.34
"2024-03-12 17:00:00";71482.1170682073;48212536929.31
"2024-03-13 17:00:00";73079.3733787985;59594605698.01
"2024-03-14 17:00:00";71387.87320287335;78320453975.56
"2024-03-15 17:00:00";69392.48750025756;46842198370.83
"2024-03-16 17:00:00";65316.34488265153;44716864318.25
"2024-03-17 17:00:00";68371.3072649579;49261579492.09
"2024-03-18 17:00:00";67556.13115580649;74215844794.11
"2024-03-19 17:00:00";61930.15489598999;66792634382.18
"2024-03-20 17:00:00";67911.58386688108;44480350564.9
"2024-03-21 17:00:00";65489.92845968356;41401116964.03
"2024-03-22 17:00:00";63802.72196330339;24738964812.32
"2024-03-23 17:00:00";64070.75213117397;27206630673.06
"2024-03-24 17:00:00";67234.09757567824;42700139522.64
"2024-03-25 17:00:00";69931.326350589;36010437368.41
"2024-03-26 17:00:00";69991.8965149852;40827113309.13
"2024-03-27 17:00:00";69452.77110540151;34374900617.48
"2024-03-28 17:00:00";70744.7965151497;25230851762.56
"2024-03-29 17:00:00";69893.44428826064;17130241882.57
"2024-03-30 17:00:00";69647.77903042674;20050941372.83
"2024-03-31 17:00:00";71333.4847168797;34873527352.32
"2024-04-01 17:00:00";69705.02432247385;50705240709.24
"2024-04-02 17:00:00";65446.67176390298;34488018367.47
"2024-04-03 17:00:00";65975.69666720922;34439527441.54
"2024-04-04 17:00:00";68515.75426045065;33748230055.84
"2024-04-05 17:00:00";67840.573581488;19967785808.97
